transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check,hour,weekday,is_high_value
TXN_207531,CUST_1947,Yes,772,335821.0,2,2025-01-29 05:24:14,0,0,2,2,136154,0,0,2,5,2,1
TXN_207532,CUST_1031,Yes,1409,229770.0,0,2025-03-10 16:52:40,0,0,2,1,11897,0,0,2,16,0,1
TXN_207533,CUST_1290,No,629,345725.0,2,2025-05-10 12:38:45,0,1,1,0,170371,2,0,15,12,5,1
TXN_207534,CUST_539,No,329,56321.0,4,2025-03-09 10:01:05,0,2,1,1,37511,4,1,4,10,6,1
TXN_207535,CUST_975,Yes,3943,326434.0,1,2025-02-28 16:34:45,0,3,2,1,79683,0,0,3,16,4,1
TXN_207536,CUST_851,Yes,153,334367.0,0,2025-02-02 19:43:51,0,1,0,0,93754,4,0,17,19,6,1
TXN_207537,CUST_1768,Yes,1704,197896.0,1,2025-05-08 22:08:58,0,1,0,0,175836,3,0,2,22,3,1
TXN_207538,CUST_1143,Yes,1683,370400.0,0,2025-08-02 00:37:09,0,0,2,0,42817,2,1,10,0,5,1
TXN_207539,CUST_1995,Yes,741,2309.0,1,2025-08-05 19:39:01,0,1,1,0,179486,3,0,7,19,1,0
TXN_207540,CUST_1144,Yes,1093,432404.0,0,2025-08-01 17:10:21,0,3,2,0,102989,0,0,9,17,4,1
TXN_207541,CUST_880,No,3563,351941.0,4,2025-01-20 05:30:48,0,1,0,1,176826,4,0,15,5,0,1
TXN_207542,CUST_1435,Yes,382,304303.0,2,2025-06-11 05:13:09,0,2,0,1,40596,3,0,8,5,2,1
TXN_207543,CUST_970,Yes,2288,306586.0,1,2025-09-08 15:05:59,0,0,2,0,54285,0,0,17,15,0,1
TXN_207544,CUST_852,Yes,3823,466736.0,1,2025-03-23 06:59:23,0,2,2,2,52844,1,1,11,6,6,1
TXN_207545,CUST_344,Yes,1599,297912.0,2,2025-08-03 21:40:48,0,0,1,0,120882,3,0,16,21,6,1
TXN_207546,CUST_398,Yes,571,40531.0,2,2025-03-21 22:08:52,0,2,1,1,197175,1,0,18,22,4,0
TXN_207547,CUST_1296,Yes,1780,321214.0,4,2025-03-06 01:38:17,0,0,2,1,159984,1,0,4,1,3,1
TXN_207548,CUST_754,No,2956,252002.0,4,2025-07-08 12:40:46,0,3,1,0,110989,5,0,18,12,1,1
TXN_207549,CUST_1041,Yes,305,381876.0,4,2025-01-24 02:24:20,1,2,0,0,183230,0,0,8,2,4,1
TXN_207550,CUST_390,Yes,495,108035.0,2,2025-04-28 17:02:34,0,2,1,1,181121,2,0,15,17,0,1
TXN_207551,CUST_407,Yes,1855,422908.0,4,2025-01-04 18:28:48,0,2,0,0,12049,4,0,13,18,5,1
TXN_207552,CUST_1926,Yes,3855,188521.0,2,2025-08-02 12:03:50,0,3,0,2,26239,0,0,4,12,5,1
TXN_207553,CUST_1802,No,2345,17383.0,4,2025-04-13 18:20:43,0,2,2,2,21709,5,0,14,18,6,0
TXN_207554,CUST_550,Yes,1425,18811.0,2,2025-07-18 20:34:11,0,0,2,1,107551,5,0,15,20,4,0
TXN_207555,CUST_1850,Yes,267,110698.0,2,2025-07-26 14:50:23,0,1,1,2,15616,3,0,15,14,5,1
TXN_207556,CUST_1834,Yes,3516,487148.0,2,2025-09-15 12:25:37,0,1,2,2,20545,4,1,5,12,0,1
TXN_207557,CUST_1544,No,3056,242267.0,2,2025-03-06 12:55:40,0,3,2,1,157899,5,0,15,12,3,1
TXN_207558,CUST_631,No,876,270456.0,4,2025-03-26 23:55:18,0,1,1,0,36209,2,0,18,23,2,1
TXN_207559,CUST_309,Yes,2670,291381.0,4,2025-03-08 03:21:10,0,2,2,1,44117,0,0,3,3,5,1
TXN_207560,CUST_1805,Yes,3207,472699.0,4,2025-06-22 05:19:20,0,0,2,0,191711,2,1,10,5,6,1
TXN_207561,CUST_280,Yes,653,108203.0,0,2025-07-27 21:29:42,0,0,1,2,158477,3,0,5,21,6,1
TXN_207562,CUST_253,Yes,2918,376771.0,4,2025-04-27 02:18:43,0,3,2,0,195720,0,0,5,2,6,1
TXN_207563,CUST_1876,Yes,1811,449161.0,4,2025-03-21 11:36:31,0,1,0,1,120279,3,0,15,11,4,1
TXN_207564,CUST_192,Yes,1343,296605.0,2,2025-04-04 18:15:55,0,2,0,2,43419,4,0,1,18,4,1
TXN_207565,CUST_705,Yes,1718,317648.0,0,2025-05-05 05:21:58,0,0,1,0,84021,4,0,1,5,0,1
TXN_207566,CUST_316,Yes,2924,264691.0,2,2025-07-05 19:46:47,0,0,2,0,190018,2,0,16,19,5,1
TXN_207567,CUST_1539,Yes,1557,80055.0,4,2025-04-13 08:00:04,0,0,1,0,184000,2,0,17,8,6,1
TXN_207568,CUST_1381,No,768,460198.0,2,2025-02-12 20:02:44,0,3,1,0,179466,4,0,14,20,2,1
TXN_207569,CUST_991,Yes,2232,352306.0,1,2025-06-16 12:26:40,0,3,0,2,6947,1,1,15,12,0,1
TXN_207570,CUST_1721,Yes,1457,90508.0,0,2025-02-23 09:31:37,0,1,2,0,5999,4,1,14,9,6,1
TXN_207571,CUST_220,Yes,3079,194754.0,1,2025-08-06 13:15:56,0,0,2,2,39541,0,0,2,13,2,1
TXN_207572,CUST_1407,Yes,1773,182428.0,1,2025-01-26 02:44:52,0,0,2,0,31815,3,0,3,2,6,1
TXN_207573,CUST_229,Yes,1235,150613.0,0,2025-03-16 20:06:27,0,3,1,0,132871,4,0,12,20,6,1
TXN_207574,CUST_996,Yes,627,425747.0,4,2025-02-12 12:55:17,0,0,0,1,121006,4,0,2,12,2,1
TXN_207575,CUST_1843,Yes,2736,254503.0,0,2025-07-30 13:38:05,0,3,0,1,136566,5,0,8,13,2,1
TXN_207576,CUST_1029,Yes,2085,373821.0,1,2025-08-01 02:44:14,0,2,1,1,139061,3,0,12,2,4,1
TXN_207577,CUST_897,Yes,286,466230.0,2,2025-04-27 15:29:48,0,2,1,2,92147,5,0,9,15,6,1
TXN_207578,CUST_717,Yes,2814,160122.0,4,2025-07-20 21:12:02,0,1,0,1,32855,3,0,14,21,6,1
TXN_207579,CUST_1407,Yes,2854,59794.0,4,2025-03-14 04:03:51,0,2,0,2,74305,0,0,6,4,4,1
TXN_207580,CUST_1100,No,2314,290782.0,1,2025-01-22 02:30:28,0,2,0,1,68867,3,1,17,2,2,1
TXN_207581,CUST_1553,Yes,2234,170591.0,2,2025-09-14 01:41:46,0,3,2,2,110406,2,0,11,1,6,1
TXN_207582,CUST_1267,Yes,580,290133.0,4,2025-09-06 05:36:26,0,1,0,2,117909,4,0,19,5,5,1
TXN_207583,CUST_212,Yes,1035,495939.0,0,2025-06-04 04:30:02,0,2,2,0,77855,3,0,13,4,2,1
TXN_207584,CUST_403,Yes,982,410820.0,4,2025-05-21 12:58:37,0,2,1,1,116720,0,0,3,12,2,1
TXN_207585,CUST_1363,Yes,765,217896.0,4,2025-02-21 21:34:07,0,2,2,1,87673,3,0,3,21,4,1
TXN_207586,CUST_821,Yes,2238,462871.0,0,2025-01-13 11:35:25,0,1,0,2,2496,4,0,14,11,0,1
TXN_207587,CUST_1454,No,3275,85431.0,4,2025-07-10 20:35:12,1,1,1,1,44887,1,0,8,20,3,1
TXN_207588,CUST_1914,Yes,3435,338996.0,4,2025-09-11 11:52:58,0,1,1,1,3589,3,0,7,11,3,1
TXN_207589,CUST_532,No,3205,397958.0,4,2025-03-19 13:51:29,0,0,2,0,99327,2,0,4,13,2,1
TXN_207590,CUST_451,Yes,3067,217896.0,0,2025-05-16 03:45:15,0,2,1,0,21159,4,1,3,3,4,1
TXN_207591,CUST_1787,Yes,574,158880.0,2,2025-08-06 04:31:32,0,0,2,1,45678,0,0,19,4,2,1
TXN_207592,CUST_508,Yes,2650,379048.0,4,2025-06-17 14:11:45,0,2,0,2,96465,4,0,2,14,1,1
TXN_207593,CUST_675,Yes,2212,330612.0,4,2025-02-14 20:05:35,0,2,0,1,81768,5,0,5,20,4,1
TXN_207594,CUST_348,Yes,1417,435855.0,1,2025-06-19 21:48:18,1,0,1,2,85542,1,0,12,21,3,1
TXN_207595,CUST_276,Yes,2213,109239.0,1,2025-05-25 08:37:56,0,0,2,2,106971,0,0,2,8,6,1
TXN_207596,CUST_1360,Yes,3521,177802.0,1,2025-04-03 09:22:55,0,1,1,0,70611,1,0,18,9,3,1
TXN_207597,CUST_1326,Yes,3311,312161.0,1,2025-06-03 05:06:46,0,0,0,1,166137,1,1,15,5,1,1
TXN_207598,CUST_911,Yes,1172,193441.0,0,2025-06-15 15:47:30,0,1,0,2,100935,2,0,16,15,6,1
TXN_207599,CUST_760,Yes,3527,447228.0,4,2025-09-18 12:26:53,0,1,1,0,89742,3,0,12,12,3,1
TXN_207600,CUST_1534,Yes,3238,254130.0,1,2025-07-02 18:05:25,0,3,1,1,113704,2,0,12,18,2,1
TXN_207601,CUST_1403,Yes,1481,2304.0,1,2025-03-15 02:59:32,0,1,2,0,154456,2,0,4,2,5,0
TXN_207602,CUST_718,Yes,2263,470427.0,4,2025-02-24 11:13:05,0,0,1,2,17699,5,0,8,11,0,1
TXN_207603,CUST_1648,No,2364,230938.0,0,2025-07-29 05:23:01,0,0,1,0,60538,2,0,11,5,1,1
TXN_207604,CUST_626,Yes,1584,211509.0,4,2025-04-10 01:21:35,0,3,0,0,58286,0,0,4,1,3,1
TXN_207605,CUST_1486,Yes,124,400890.0,4,2025-08-06 21:34:35,0,0,1,1,110136,3,0,12,21,2,1
TXN_207606,CUST_1236,Yes,2045,62425.0,4,2025-04-13 15:32:51,0,2,0,2,49794,3,0,10,15,6,1
TXN_207607,CUST_1303,Yes,2111,57547.0,1,2025-09-18 16:02:45,0,1,1,0,165750,0,0,9,16,3,1
TXN_207608,CUST_491,Yes,1069,243632.0,1,2025-09-14 01:25:20,0,1,1,0,144237,2,0,16,1,6,1
TXN_207609,CUST_636,Yes,3056,439591.0,1,2025-09-04 09:12:59,1,1,1,2,1034,2,0,4,9,3,1
TXN_207610,CUST_871,Yes,2482,128282.0,4,2025-05-10 03:55:32,0,1,1,0,92328,1,1,17,3,5,1
TXN_207611,CUST_175,Yes,2026,177856.0,0,2025-07-28 15:18:40,0,1,2,1,36632,1,0,18,15,0,1
TXN_207612,CUST_254,Yes,2836,311907.0,2,2025-03-11 23:14:08,0,0,0,1,116220,5,1,7,23,1,1
TXN_207613,CUST_1010,Yes,1208,230772.0,4,2025-05-28 15:02:31,0,2,1,1,36610,4,0,9,15,2,1
TXN_207614,CUST_665,Yes,3327,87748.0,4,2025-05-20 08:26:33,0,0,2,2,190326,1,0,6,8,1,1
TXN_207615,CUST_136,Yes,1879,245845.0,4,2025-04-06 06:38:13,0,3,0,2,64080,3,0,3,6,6,1
TXN_207616,CUST_913,Yes,1154,85693.0,2,2025-04-13 15:52:45,0,0,1,1,154041,0,0,15,15,6,1
TXN_207617,CUST_666,Yes,2816,43114.0,0,2025-06-30 05:41:30,0,0,2,1,64516,2,0,1,5,0,0
TXN_207618,CUST_1756,Yes,2354,431336.0,2,2025-08-14 06:50:16,0,0,0,1,46733,4,0,17,6,3,1
TXN_207619,CUST_694,Yes,3798,496680.0,2,2025-03-19 07:39:43,0,1,1,1,130363,1,0,9,7,2,1
TXN_207620,CUST_1924,Yes,1742,8889.0,4,2025-09-06 03:30:43,0,2,2,1,198280,4,0,2,3,5,0
TXN_207621,CUST_1845,No,3964,165802.0,2,2025-07-12 09:07:12,0,3,2,0,189804,0,0,6,9,5,1
TXN_207622,CUST_1234,Yes,3567,43266.0,4,2025-02-16 00:49:04,0,0,1,0,106811,0,0,16,0,6,0
TXN_207623,CUST_1068,Yes,3620,255993.0,1,2025-04-29 18:37:43,0,3,1,0,34909,4,0,13,18,1,1
TXN_207624,CUST_1056,Yes,2493,482353.0,0,2025-09-13 18:42:29,0,3,1,0,150896,4,1,6,18,5,1
TXN_207625,CUST_1732,Yes,2542,472958.0,0,2025-08-11 01:20:00,0,2,1,2,140310,5,0,15,1,0,1
TXN_207626,CUST_1774,No,2817,203367.0,0,2025-05-09 12:54:43,0,0,1,0,24554,4,0,5,12,4,1
TXN_207627,CUST_1012,Yes,2787,123305.0,4,2025-07-17 17:00:32,0,3,2,1,30209,2,0,17,17,3,1
TXN_207628,CUST_968,Yes,1661,234272.0,2,2025-08-10 21:42:40,0,3,1,0,109821,3,0,9,21,6,1
TXN_207629,CUST_1184,No,2616,90159.0,4,2025-04-04 04:15:53,0,2,2,1,863,1,0,13,4,4,1
TXN_207630,CUST_278,Yes,2712,190668.0,0,2025-01-17 16:44:11,0,3,1,1,10858,1,0,7,16,4,1
TXN_207631,CUST_1304,No,2124,231807.0,4,2025-09-15 18:18:07,0,2,1,0,134812,1,0,16,18,0,1
TXN_207632,CUST_1748,Yes,2897,99896.0,2,2025-09-06 16:17:12,0,2,0,0,46189,4,0,8,16,5,1
TXN_207633,CUST_375,Yes,2163,421627.0,1,2025-04-23 04:09:14,0,1,2,1,2436,4,0,18,4,2,1
TXN_207634,CUST_668,No,366,212885.0,1,2025-03-21 10:30:13,0,2,0,1,112772,5,0,5,10,4,1
TXN_207635,CUST_1819,Yes,656,100191.0,0,2025-05-16 09:46:37,0,2,1,2,91574,4,0,13,9,4,1
TXN_207636,CUST_1286,Yes,1245,292444.0,0,2025-05-04 07:12:09,0,3,1,2,175537,5,0,7,7,6,1
TXN_207637,CUST_1321,No,3552,420544.0,1,2025-01-17 06:51:22,0,2,0,0,1382,5,0,13,6,4,1
TXN_207638,CUST_1004,Yes,1691,2458.0,4,2025-04-21 23:28:46,0,0,2,1,151796,2,0,2,23,0,0
TXN_207639,CUST_1990,Yes,2268,302684.0,2,2025-08-24 22:42:58,0,1,2,0,105727,2,0,19,22,6,1
TXN_207640,CUST_1918,Yes,1651,308295.0,2,2025-06-19 17:44:23,0,0,0,0,126365,2,0,14,17,3,1
TXN_207641,CUST_1728,Yes,3929,206940.0,2,2025-09-04 06:06:07,0,0,0,0,124245,2,0,14,6,3,1
TXN_207642,CUST_1711,No,513,451433.0,4,2025-02-06 15:31:48,0,1,1,2,162397,0,0,9,15,3,1
TXN_207643,CUST_152,Yes,331,334527.0,4,2025-07-10 21:25:44,0,3,2,2,29385,2,0,4,21,3,1
TXN_207644,CUST_986,Yes,1485,235456.0,2,2025-01-22 13:29:18,0,1,0,2,171628,2,0,17,13,2,1
TXN_207645,CUST_102,Yes,1398,142233.0,4,2025-06-18 23:32:35,0,1,0,2,134775,2,0,16,23,2,1
TXN_207646,CUST_1690,Yes,2586,369885.0,0,2025-06-19 16:29:31,0,1,1,2,191813,5,0,8,16,3,1
TXN_207647,CUST_1858,Yes,1016,73251.0,4,2025-08-05 01:52:15,0,2,2,2,133816,1,0,15,1,1,1
TXN_207648,CUST_1280,No,3269,205365.0,0,2025-08-15 14:03:02,0,2,0,1,98822,1,0,18,14,4,1
TXN_207649,CUST_530,Yes,90,238956.0,2,2025-08-17 20:31:14,0,1,1,1,69119,1,1,10,20,6,1
TXN_207650,CUST_1806,Yes,1391,37503.0,2,2025-06-05 16:10:32,0,2,0,2,22084,3,0,4,16,3,0
TXN_207651,CUST_916,Yes,3044,154294.0,1,2025-07-17 12:28:22,0,2,1,2,9021,0,1,7,12,3,1
TXN_207652,CUST_994,Yes,3295,141138.0,2,2025-01-06 03:25:19,0,2,0,0,181589,5,0,17,3,0,1
TXN_207653,CUST_671,Yes,3326,355897.0,0,2025-03-03 00:52:21,0,1,2,2,34041,4,0,8,0,0,1
TXN_207654,CUST_758,Yes,3820,207538.0,1,2025-05-10 09:35:54,0,0,2,0,29563,5,0,1,9,5,1
TXN_207655,CUST_1983,Yes,3570,419026.0,4,2025-01-25 16:15:01,0,0,0,1,70768,2,0,10,16,5,1
TXN_207656,CUST_1107,Yes,910,351241.0,4,2025-05-01 18:08:52,0,1,1,0,126718,1,0,15,18,3,1
TXN_207657,CUST_929,Yes,758,104909.0,4,2025-06-19 03:32:10,0,0,1,0,118706,5,0,6,3,3,1
TXN_207658,CUST_1283,Yes,2515,27904.0,0,2025-09-02 20:25:18,0,3,1,0,196524,0,0,10,20,1,0
TXN_207659,CUST_807,No,2752,435028.0,0,2025-06-08 08:05:55,0,0,1,0,171135,2,1,1,8,6,1
TXN_207660,CUST_1796,No,379,270007.0,1,2025-03-13 01:54:27,0,1,2,0,171324,3,0,6,1,3,1
TXN_207661,CUST_1780,Yes,3841,168432.0,1,2025-05-08 19:27:33,0,0,0,2,134139,4,1,13,19,3,1
TXN_207662,CUST_971,Yes,2473,242101.0,1,2025-06-03 18:21:42,0,3,0,0,147693,2,0,3,18,1,1
TXN_207663,CUST_672,Yes,2627,308665.0,4,2025-07-28 07:09:58,1,0,0,1,133246,4,0,12,7,0,1
TXN_207664,CUST_841,No,1739,33628.0,1,2025-05-27 16:09:38,0,1,0,2,76911,5,0,15,16,1,0
TXN_207665,CUST_298,Yes,3535,402883.0,0,2025-03-16 19:25:44,0,0,2,1,110376,2,0,7,19,6,1
TXN_207666,CUST_867,No,2822,281469.0,2,2025-05-01 04:12:13,0,1,0,1,197847,3,0,6,4,3,1
TXN_207667,CUST_612,Yes,3668,94659.0,1,2025-02-25 20:42:04,0,1,1,2,198653,5,0,9,20,1,1
TXN_207668,CUST_1069,Yes,3271,247684.0,4,2025-07-01 21:01:08,0,0,0,0,160712,0,1,16,21,1,1
TXN_207669,CUST_223,Yes,500,3473.0,2,2025-01-12 18:23:06,0,1,1,2,140899,4,0,12,18,6,0
TXN_207670,CUST_974,Yes,2156,337396.0,2,2025-04-05 23:34:58,0,0,0,1,23831,4,0,9,23,5,1
TXN_207671,CUST_1303,Yes,1841,83249.0,0,2025-08-12 02:32:59,0,0,1,0,23504,0,0,8,2,1,1
TXN_207672,CUST_301,Yes,711,115499.0,4,2025-01-26 18:41:50,0,0,1,2,119743,4,0,5,18,6,1
TXN_207673,CUST_1164,No,765,66349.0,0,2025-09-05 21:38:54,0,1,0,1,142064,5,0,3,21,4,1
TXN_207674,CUST_1708,Yes,1496,97010.0,1,2025-07-28 22:07:46,0,3,2,1,186369,1,0,4,22,0,1
TXN_207675,CUST_892,Yes,2344,400170.0,1,2025-01-12 16:14:24,0,1,0,0,189667,0,0,11,16,6,1
TXN_207676,CUST_1710,Yes,2619,415894.0,0,2025-09-13 07:20:56,0,1,0,2,145321,3,1,10,7,5,1
TXN_207677,CUST_1142,No,503,389051.0,4,2025-04-11 16:11:27,0,2,2,2,63717,2,1,8,16,4,1
TXN_207678,CUST_666,Yes,3798,449771.0,2,2025-08-19 08:44:39,0,1,2,0,89544,2,0,9,8,1,1
TXN_207679,CUST_1348,No,2992,148860.0,1,2025-02-06 13:15:36,0,3,2,2,9545,0,0,13,13,3,1
TXN_207680,CUST_830,Yes,585,363097.0,0,2025-06-24 12:07:19,0,0,2,1,20616,1,0,19,12,1,1
TXN_207681,CUST_1905,Yes,3491,461700.0,1,2025-02-06 00:36:08,0,0,0,2,19167,5,0,11,0,3,1
TXN_207682,CUST_552,Yes,3039,379907.0,4,2025-06-02 00:39:02,0,3,0,0,75557,3,0,3,0,0,1
TXN_207683,CUST_1864,Yes,3311,112428.0,0,2025-08-29 22:25:56,0,3,1,2,74705,2,0,1,22,4,1
TXN_207684,CUST_1764,Yes,1633,230053.0,4,2025-05-08 13:38:36,0,1,0,1,27802,2,0,14,13,3,1
TXN_207685,CUST_1332,Yes,3617,216216.0,1,2025-03-21 18:29:33,0,2,2,2,142855,5,0,19,18,4,1
TXN_207686,CUST_1495,Yes,3902,222286.0,0,2025-06-27 14:38:35,0,0,1,2,162507,1,0,1,14,4,1
TXN_207687,CUST_1072,Yes,3773,459144.0,4,2025-03-08 14:15:53,0,3,0,0,73034,4,0,12,14,5,1
TXN_207688,CUST_1213,Yes,3823,437576.0,1,2025-07-08 02:23:28,0,3,0,1,163196,0,0,14,2,1,1
TXN_207689,CUST_185,Yes,1343,146192.0,4,2025-08-15 01:36:30,0,0,2,0,13940,1,0,15,1,4,1
TXN_207690,CUST_1285,Yes,3485,170317.0,4,2025-05-22 02:46:19,0,0,1,0,111501,1,0,7,2,3,1
TXN_207691,CUST_589,Yes,2393,401036.0,0,2025-09-06 12:23:11,1,1,1,2,47001,1,0,4,12,5,1
TXN_207692,CUST_1295,Yes,623,143025.0,4,2025-03-09 19:24:35,1,1,2,0,132841,1,0,14,19,6,1
TXN_207693,CUST_793,Yes,3593,473227.0,1,2025-02-27 16:41:33,0,1,1,0,8368,4,0,18,16,3,1
TXN_207694,CUST_749,Yes,3947,331174.0,4,2025-02-10 12:31:26,0,2,1,1,161823,5,0,16,12,0,1
TXN_207695,CUST_665,Yes,3824,324033.0,4,2025-08-15 07:09:50,0,1,1,0,78409,3,0,14,7,4,1
TXN_207696,CUST_1500,Yes,3133,468202.0,4,2025-06-12 11:22:12,0,1,2,1,85023,1,0,11,11,3,1
TXN_207697,CUST_1566,Yes,2466,301666.0,0,2025-04-08 08:44:52,0,2,0,2,170301,1,0,6,8,1,1
TXN_207698,CUST_1055,Yes,1949,321044.0,1,2025-05-08 22:56:21,0,3,1,2,16234,0,0,15,22,3,1
TXN_207699,CUST_410,Yes,3385,405517.0,1,2025-02-20 03:26:19,0,3,0,0,174001,2,0,10,3,3,1
TXN_207700,CUST_1186,Yes,535,439571.0,1,2025-06-26 10:57:06,0,3,1,0,172909,4,0,12,10,3,1
TXN_207701,CUST_1676,Yes,951,446022.0,0,2025-01-29 22:37:42,0,1,0,0,171897,1,0,9,22,2,1
TXN_207702,CUST_306,Yes,1628,390675.0,0,2025-08-28 01:02:24,0,1,0,2,84100,3,0,17,1,3,1
TXN_207703,CUST_663,Yes,94,357875.0,1,2025-05-12 03:22:27,0,2,2,2,194086,3,0,18,3,0,1
TXN_207704,CUST_1726,Yes,3838,189454.0,2,2025-05-25 20:22:06,0,0,0,1,8933,3,0,11,20,6,1
TXN_207705,CUST_389,Yes,541,41649.0,4,2025-08-01 23:23:52,0,2,2,1,140683,0,0,6,23,4,0
TXN_207706,CUST_1528,Yes,1672,265456.0,2,2025-08-06 10:29:35,0,1,2,1,104486,3,0,19,10,2,1
TXN_207707,CUST_1174,Yes,2687,120045.0,4,2025-03-20 23:15:41,0,1,1,1,64253,5,0,2,23,3,1
TXN_207708,CUST_1380,Yes,3022,245810.0,0,2025-08-12 09:20:25,0,0,2,0,114283,0,1,13,9,1,1
TXN_207709,CUST_1888,Yes,421,305730.0,1,2025-09-15 19:57:35,0,0,0,0,22251,4,0,9,19,0,1
TXN_207710,CUST_1180,No,2932,404675.0,1,2025-05-01 02:24:34,0,2,1,1,148025,3,0,12,2,3,1
TXN_207711,CUST_1067,No,50,15317.0,0,2025-09-08 17:10:47,0,3,2,1,170540,2,0,16,17,0,0
TXN_207712,CUST_191,No,395,328508.0,1,2025-02-25 12:19:36,0,2,1,2,161649,1,0,19,12,1,1
TXN_207713,CUST_1645,Yes,2303,303520.0,2,2025-02-21 21:04:55,0,2,0,2,166347,4,1,2,21,4,1
TXN_207714,CUST_1804,Yes,3105,160196.0,4,2025-04-22 11:22:14,0,3,2,2,189716,5,0,16,11,1,1
TXN_207715,CUST_1040,Yes,3750,52779.0,4,2025-05-16 15:09:38,0,2,0,2,49070,2,0,5,15,4,1
TXN_207716,CUST_983,Yes,2333,310550.0,1,2025-03-18 14:27:22,0,3,1,0,177669,4,0,17,14,1,1
TXN_207717,CUST_1900,No,1917,12954.0,4,2025-05-04 20:54:36,0,2,0,0,25003,5,0,6,20,6,0
TXN_207718,CUST_858,No,3581,306020.0,0,2025-07-14 23:40:33,0,0,0,0,134351,3,0,7,23,0,1
TXN_207719,CUST_497,Yes,1973,39889.0,2,2025-08-22 23:08:14,0,2,2,0,87340,4,0,6,23,4,0
TXN_207720,CUST_1492,Yes,1363,253076.0,4,2025-04-11 17:41:51,0,2,1,2,132327,4,0,3,17,4,1
TXN_207721,CUST_411,Yes,3123,119864.0,0,2025-05-02 19:26:14,0,3,2,2,39763,4,0,15,19,4,1
TXN_207722,CUST_485,Yes,2225,97814.0,1,2025-02-09 04:17:14,0,1,0,1,108991,0,0,16,4,6,1
TXN_207723,CUST_1413,Yes,200,492624.0,1,2025-08-05 06:24:27,0,0,0,0,55587,2,0,17,6,1,1
TXN_207724,CUST_407,No,1100,463479.0,4,2025-09-06 18:11:54,0,1,2,0,173853,5,0,9,18,5,1
TXN_207725,CUST_271,Yes,2493,283877.0,2,2025-04-20 16:14:10,0,2,0,0,51982,3,0,9,16,6,1
TXN_207726,CUST_894,Yes,79,220781.0,1,2025-03-30 20:54:14,0,2,0,2,186429,1,0,17,20,6,1
TXN_207727,CUST_1025,No,1790,20580.0,2,2025-05-08 17:22:49,0,1,0,0,123489,3,0,7,17,3,0
TXN_207728,CUST_1003,Yes,1131,147488.0,1,2025-08-09 17:50:15,0,2,0,0,148972,3,0,2,17,5,1
TXN_207729,CUST_1995,Yes,3812,129947.0,2,2025-04-08 22:58:53,0,0,2,2,40615,0,0,6,22,1,1
TXN_207730,CUST_1496,Yes,2620,490239.0,2,2025-03-17 04:50:57,0,1,2,2,14749,0,0,10,4,0,1
TXN_207731,CUST_219,Yes,1282,492097.0,4,2025-09-15 06:27:36,0,0,0,1,178397,4,0,17,6,0,1
TXN_207732,CUST_688,Yes,2821,383900.0,1,2025-04-26 11:48:00,0,2,0,0,110861,3,0,14,11,5,1
TXN_207733,CUST_1105,Yes,1224,280225.0,4,2025-05-12 13:56:56,0,2,0,1,25100,2,0,3,13,0,1
TXN_207734,CUST_752,Yes,1515,199121.0,0,2025-08-19 02:59:42,0,0,1,2,38206,0,0,16,2,1,1
TXN_207735,CUST_236,Yes,2019,419333.0,2,2025-02-03 00:50:38,0,1,1,0,19722,5,0,16,0,0,1
TXN_207736,CUST_1111,Yes,1357,85097.0,2,2025-04-24 17:12:34,0,1,1,0,99541,0,1,5,17,3,1
TXN_207737,CUST_134,Yes,3126,199218.0,0,2025-03-16 08:45:30,0,2,1,0,105004,2,0,16,8,6,1
TXN_207738,CUST_1635,Yes,634,102365.0,2,2025-05-20 03:02:59,0,0,2,0,41639,0,0,5,3,1,1
TXN_207739,CUST_852,Yes,212,106744.0,1,2025-08-30 15:08:49,0,2,2,0,115419,2,0,5,15,5,1
TXN_207740,CUST_1028,Yes,3972,52031.0,0,2025-01-07 02:09:28,0,3,2,1,41802,1,0,6,2,1,1
TXN_207741,CUST_1104,Yes,1129,169747.0,0,2025-05-13 01:26:54,0,3,1,2,88338,2,0,18,1,1,1
TXN_207742,CUST_309,Yes,161,445588.0,2,2025-07-11 17:17:07,0,2,1,2,199731,1,0,12,17,4,1
TXN_207743,CUST_1020,Yes,3816,431645.0,4,2025-05-10 12:53:57,0,1,0,1,140218,5,0,7,12,5,1
TXN_207744,CUST_838,No,2321,217657.0,4,2025-03-16 05:58:33,0,2,2,0,145115,4,0,17,5,6,1
TXN_207745,CUST_250,No,1475,73243.0,1,2025-08-06 11:39:49,0,1,1,1,154357,4,0,10,11,2,1
TXN_207746,CUST_1967,Yes,2028,117163.0,0,2025-08-14 13:07:18,0,2,1,1,78853,0,0,9,13,3,1
TXN_207747,CUST_1165,Yes,584,451744.0,1,2025-05-07 11:52:07,0,1,1,1,162978,2,0,9,11,2,1
TXN_207748,CUST_757,Yes,2788,459476.0,0,2025-02-08 20:59:59,0,1,1,0,89492,0,0,11,20,5,1
TXN_207749,CUST_1578,Yes,310,55825.0,2,2025-05-04 22:01:22,0,2,0,0,51928,2,0,14,22,6,1
TXN_207750,CUST_1874,Yes,3095,282130.0,4,2025-08-14 05:34:48,0,1,2,2,24277,0,0,5,5,3,1
