transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,transaction_type,location,currency,avg_transaction_amount,failed_login_attempts,multi_device_login,velocity_check
TXN_209479,CUST_1093,No,618,35293,POS,2025-08-18 22:42:15,0,Purchase,Urban,USD,133677,2,0,3
TXN_209480,CUST_1410,Yes,2706,436856,Mobile,2025-08-20 15:28:44,0,Withdrawal,Urban,INR,199676,3,1,16
TXN_209481,CUST_1353,Yes,2012,66865,Mobile,2025-09-14 03:27:50,0,Withdrawal,Urban,USD,128803,2,0,5
TXN_209482,CUST_1481,No,1099,261350,Online,2025-04-09 20:00:03,0,Withdrawal,Urban,INR,115397,2,0,9
TXN_209483,CUST_1185,Yes,1134,291914,POS,2025-09-16 16:56:10,0,Withdrawal,Urban,INR,58908,1,0,6
TXN_209484,CUST_1888,No,1264,57511,Mobile,2025-03-20 23:42:39,0,Deposit,Rural,INR,169251,3,0,19
TXN_209485,CUST_450,Yes,367,68767,ATM,2025-09-11 18:07:36,0,Purchase,Suburban,INR,117408,5,0,16
TXN_209486,CUST_924,Yes,2311,424068,Mobile,2025-01-22 12:35:23,0,Deposit,Suburban,USD,80231,1,0,7
TXN_209487,CUST_1858,No,390,372146,ATM,2025-05-14 22:23:08,0,Deposit,Urban,INR,65631,0,0,4
TXN_209488,CUST_908,Yes,2812,254757,Mobile,2025-08-08 21:07:49,0,Withdrawal,Suburban,EUR,64780,1,0,16
TXN_209489,CUST_175,Yes,2258,143622,POS,2025-09-15 15:13:37,0,Transfer,Rural,USD,16262,5,0,17
TXN_209490,CUST_1168,No,2952,408893,ATM,2025-04-24 17:42:34,0,Transfer,Suburban,USD,118298,4,1,19
TXN_209491,CUST_1686,No,3902,304586,ATM,2025-01-09 11:58:06,0,Transfer,Urban,USD,117354,1,0,17
TXN_209492,CUST_1697,Yes,2371,374018,Online,2025-09-09 22:48:56,0,Withdrawal,Suburban,INR,59203,0,0,13
TXN_209493,CUST_246,Yes,1650,44806,POS,2025-01-18 08:20:08,0,Transfer,Urban,INR,63579,1,0,2
TXN_209494,CUST_1828,Yes,3621,299844,Online,2025-07-09 13:18:26,0,Purchase,Suburban,USD,22077,5,1,2
TXN_209495,CUST_1355,Yes,1558,77587,Mobile,2025-04-07 06:30:16,0,Deposit,Rural,INR,1714,0,0,4
TXN_209496,CUST_1851,Yes,945,372362,POS,2025-01-30 07:36:30,0,Withdrawal,Urban,USD,86839,3,0,16
TXN_209497,CUST_853,Yes,3619,330215,ATM,2025-01-26 14:49:42,0,Withdrawal,Urban,EUR,48614,5,1,4
TXN_209498,CUST_915,No,1751,103715,Mobile,2025-03-23 10:06:06,0,Purchase,Suburban,USD,63730,1,0,12
TXN_209499,CUST_1152,No,3774,482167,Mobile,2025-08-19 08:19:08,0,Deposit,Rural,INR,164552,0,0,14
TXN_209500,CUST_1149,Yes,3862,438067,ATM,2025-02-03 22:56:08,0,Transfer,Rural,EUR,67694,5,0,1
TXN_209501,CUST_1435,Yes,3791,310989,Online,2025-06-01 12:52:21,1,Purchase,Rural,EUR,112833,3,0,17
TXN_209502,CUST_1137,Yes,2793,429704,ATM,2025-05-27 19:41:18,0,Withdrawal,Suburban,INR,38292,4,0,18
TXN_209503,CUST_1095,Yes,1232,212870,ATM,2025-07-30 17:58:38,0,Purchase,Urban,USD,46307,2,1,12
TXN_209504,CUST_604,Yes,967,293993,Online,2025-08-30 14:09:03,0,Purchase,Urban,INR,125766,0,1,10
TXN_209505,CUST_461,Yes,3323,318810,POS,2025-04-03 05:52:17,0,Transfer,Suburban,INR,153873,4,0,15
TXN_209506,CUST_1032,Yes,1495,362129,POS,2025-08-27 10:00:24,0,Deposit,Rural,USD,136713,3,0,17
TXN_209507,CUST_1582,Yes,3639,448221,POS,2025-09-01 16:50:01,0,Purchase,Urban,EUR,104792,4,0,11
TXN_209508,CUST_1843,Yes,475,273833,Mobile,2025-01-15 02:04:52,0,Purchase,Urban,INR,123484,1,0,7
TXN_209509,CUST_1931,Yes,1010,138377,ATM,2025-02-04 03:10:07,0,Transfer,Urban,USD,14277,2,0,19
TXN_209510,CUST_1995,Yes,2199,198686,POS,2025-07-24 17:22:54,0,Withdrawal,Rural,INR,38846,0,0,11
TXN_209511,CUST_1946,Yes,3470,168791,POS,2025-01-27 03:47:58,0,Transfer,Rural,INR,55203,5,0,1
TXN_209512,CUST_1158,Yes,831,34050,POS,2025-03-07 16:25:51,0,Deposit,Rural,USD,95477,3,0,18
TXN_209513,CUST_622,No,2940,409958,Online,2025-02-08 08:06:18,0,Transfer,Suburban,USD,48319,2,0,15
TXN_209514,CUST_359,Yes,1998,74447,ATM,2025-08-22 10:20:23,1,Deposit,Suburban,EUR,160041,3,0,13
TXN_209515,CUST_159,Yes,1457,293903,Online,2025-01-21 21:27:00,0,Purchase,Rural,INR,135417,4,0,16
TXN_209516,CUST_1815,Yes,313,388719,ATM,2025-02-12 22:53:31,0,Purchase,Urban,EUR,110686,3,0,19
TXN_209517,CUST_1727,Yes,1526,233828,Mobile,2025-08-11 00:37:04,0,Withdrawal,Rural,EUR,23790,3,0,6
TXN_209518,CUST_1044,Yes,181,430087,Online,2025-05-23 08:31:53,0,Deposit,Urban,EUR,113051,4,0,16
TXN_209519,CUST_810,Yes,2936,90719,Online,2025-08-13 10:20:00,0,Transfer,Suburban,EUR,162271,4,0,18
TXN_209520,CUST_1966,Yes,2062,487620,ATM,2025-04-01 14:15:27,0,Withdrawal,Suburban,EUR,175824,2,0,1
TXN_209521,CUST_1953,Yes,2112,4150,Mobile,2025-08-26 04:58:00,0,Purchase,Suburban,INR,99182,0,0,18
TXN_209522,CUST_1320,Yes,974,457445,Online,2025-08-02 05:25:49,0,Purchase,Rural,USD,134865,4,0,9
TXN_209523,CUST_688,Yes,2098,493036,Mobile,2025-04-04 12:50:54,0,Purchase,Rural,INR,118517,2,1,13
TXN_209524,CUST_301,Yes,376,485736,Online,2025-01-07 18:03:59,0,Purchase,Rural,INR,119996,3,0,16
TXN_209525,CUST_419,Yes,1267,38917,Mobile,2025-02-16 10:51:07,0,Withdrawal,Urban,USD,57589,3,0,19
TXN_209526,CUST_475,Yes,375,200741,ATM,2025-06-06 12:33:45,0,Withdrawal,Rural,EUR,148180,5,0,1
TXN_209527,CUST_1775,Yes,3027,84080,POS,2025-07-31 23:01:20,0,Transfer,Urban,EUR,129213,1,0,8
TXN_209528,CUST_203,Yes,1516,406611,Online,2025-03-16 22:35:11,0,Deposit,Rural,USD,197845,4,0,10
TXN_209529,CUST_1092,No,2632,451046,Online,2025-06-21 20:44:04,0,Withdrawal,Suburban,EUR,17119,2,1,7
TXN_209530,CUST_1365,Yes,1082,291587,Online,2025-01-20 09:20:44,0,Withdrawal,Urban,INR,78506,5,0,3
TXN_209531,CUST_1203,Yes,3999,381731,Online,2025-02-09 15:59:35,0,Deposit,Rural,EUR,15279,2,0,13
TXN_209532,CUST_924,Yes,2788,28221,Online,2025-07-31 23:17:51,0,Withdrawal,Suburban,USD,182612,0,0,11
TXN_209533,CUST_393,No,3957,118014,Online,2025-03-25 15:23:03,0,Purchase,Suburban,USD,187897,5,0,5
TXN_209534,CUST_404,Yes,841,484637,ATM,2025-02-01 15:08:20,0,Withdrawal,Urban,INR,22130,2,0,13
TXN_209535,CUST_716,No,2521,346766,Online,2025-01-13 10:38:39,1,Deposit,Rural,EUR,106075,4,0,12
TXN_209536,CUST_1438,Yes,1966,196740,ATM,2025-03-28 00:57:12,0,Transfer,Rural,EUR,115936,2,0,16
TXN_209537,CUST_441,Yes,2807,63887,POS,2025-09-01 19:37:33,0,Purchase,Suburban,USD,143750,1,0,17
TXN_209538,CUST_1274,Yes,1215,156254,Online,2025-06-02 12:49:25,0,Transfer,Rural,INR,151507,3,0,14
TXN_209539,CUST_1674,Yes,1121,213919,ATM,2025-09-07 14:54:22,0,Deposit,Urban,EUR,178830,3,0,10
TXN_209540,CUST_994,Yes,930,273868,Mobile,2025-09-04 22:32:07,0,Withdrawal,Suburban,INR,23284,5,0,13
TXN_209541,CUST_1921,Yes,633,397554,Online,2025-08-29 00:56:14,0,Deposit,Urban,INR,195294,2,0,12
TXN_209542,CUST_1171,Yes,1610,165158,POS,2025-03-31 19:18:02,0,Deposit,Suburban,USD,154599,2,0,4
TXN_209543,CUST_1661,Yes,226,420697,ATM,2025-02-27 00:17:30,0,Deposit,Urban,EUR,189425,2,0,19
TXN_209544,CUST_1189,Yes,1465,65931,Mobile,2025-05-10 02:26:33,0,Purchase,Rural,USD,112667,2,0,12
TXN_209545,CUST_1078,No,516,243682,POS,2025-07-20 00:27:34,0,Withdrawal,Suburban,INR,67859,1,0,1
TXN_209546,CUST_610,Yes,3567,357576,POS,2025-06-15 15:58:13,0,Deposit,Rural,INR,79108,4,0,10
TXN_209547,CUST_1682,Yes,2047,53733,Online,2025-03-14 18:32:49,0,Transfer,Suburban,INR,15611,1,0,2
TXN_209548,CUST_1609,Yes,2884,336697,Mobile,2025-04-25 15:11:45,1,Deposit,Suburban,EUR,163884,1,0,5
TXN_209549,CUST_1683,Yes,1284,359315,ATM,2025-04-20 17:20:38,0,Transfer,Rural,EUR,24661,1,0,17
TXN_209550,CUST_1001,Yes,1011,284968,POS,2025-01-24 15:21:08,0,Withdrawal,Rural,USD,119420,3,0,4
TXN_209551,CUST_1502,Yes,318,483427,ATM,2025-06-13 19:47:36,0,Purchase,Suburban,EUR,105323,1,0,7
TXN_209552,CUST_1472,No,3982,8606,Online,2025-07-24 13:27:27,1,Deposit,Suburban,USD,125514,2,0,15
TXN_209553,CUST_648,Yes,1111,355125,Online,2025-07-28 19:16:23,0,Deposit,Suburban,INR,130966,1,1,1
TXN_209554,CUST_1514,No,161,352693,POS,2025-03-14 23:43:29,0,Withdrawal,Urban,INR,67813,2,0,14
TXN_209555,CUST_299,Yes,1380,387339,POS,2025-07-06 18:52:41,0,Transfer,Suburban,EUR,181946,5,0,15
TXN_209556,CUST_1398,Yes,727,191713,Mobile,2025-05-10 05:28:06,0,Purchase,Rural,INR,155586,4,0,2
TXN_209557,CUST_931,Yes,1541,271935,POS,2025-06-23 07:00:16,0,Withdrawal,Urban,USD,80808,3,0,2
TXN_209558,CUST_470,Yes,139,315554,Mobile,2025-02-05 08:46:52,0,Deposit,Rural,INR,46889,4,0,16
TXN_209559,CUST_208,No,2980,418897,Mobile,2025-04-18 16:57:47,0,Transfer,Urban,INR,149733,5,1,2
TXN_209560,CUST_548,Yes,3320,43810,Online,2025-08-01 14:36:57,0,Withdrawal,Suburban,EUR,108300,4,0,16
TXN_209561,CUST_827,Yes,3929,85434,POS,2025-03-02 00:53:06,0,Deposit,Suburban,USD,139062,3,0,17
TXN_209562,CUST_110,No,1961,345180,Mobile,2025-09-11 23:47:40,0,Withdrawal,Rural,EUR,120047,2,0,18
TXN_209563,CUST_215,Yes,1607,204406,Mobile,2025-07-10 05:57:38,0,Purchase,Suburban,INR,25002,5,0,19
TXN_209564,CUST_1428,Yes,2967,182519,Mobile,2025-04-11 23:30:59,0,Transfer,Suburban,EUR,36257,5,0,16
TXN_209565,CUST_625,Yes,1308,444039,ATM,2025-07-29 15:26:28,0,Withdrawal,Suburban,USD,41611,2,0,4
TXN_209566,CUST_1590,Yes,2766,115247,ATM,2025-08-19 07:43:43,0,Transfer,Rural,INR,98773,2,1,17
TXN_209567,CUST_1257,No,3372,415429,Online,2025-05-13 11:48:28,0,Withdrawal,Rural,INR,59145,3,0,1
TXN_209568,CUST_1770,Yes,3886,408527,ATM,2025-03-28 19:57:39,1,Withdrawal,Rural,EUR,110718,1,0,13
TXN_209569,CUST_945,No,1302,494453,Online,2025-05-21 22:07:21,0,Transfer,Urban,USD,59555,0,0,7
TXN_209570,CUST_929,Yes,3156,474016,Online,2025-03-18 04:56:25,0,Withdrawal,Suburban,EUR,120315,1,0,9
TXN_209571,CUST_677,No,1529,454764,POS,2025-08-11 03:07:08,0,Deposit,Suburban,EUR,140570,1,0,14
TXN_209572,CUST_917,Yes,77,374620,ATM,2025-09-17 13:27:35,0,Transfer,Urban,EUR,160478,4,0,1
TXN_209573,CUST_660,Yes,1527,139966,POS,2025-01-06 14:51:00,0,Deposit,Suburban,EUR,101526,0,0,8
TXN_209574,CUST_1422,Yes,2638,476653,ATM,2025-09-06 20:22:39,0,Deposit,Rural,INR,70692,2,0,10
TXN_209575,CUST_744,Yes,673,277027,POS,2025-05-06 23:23:24,0,Deposit,Suburban,EUR,182049,1,1,4
TXN_209576,CUST_263,Yes,1852,437302,Mobile,2025-04-16 18:46:58,0,Deposit,Rural,USD,168473,3,0,13
TXN_209577,CUST_299,No,2642,278335,Mobile,2025-07-31 11:13:54,0,Purchase,Suburban,EUR,52521,1,0,18
TXN_209578,CUST_1105,Yes,3706,372709,ATM,2025-07-22 11:39:29,0,Withdrawal,Urban,USD,29592,2,0,9
TXN_209579,CUST_1957,Yes,1528,81828,Mobile,2025-07-27 05:05:25,0,Withdrawal,Urban,INR,132814,1,0,8
TXN_209580,CUST_1335,Yes,387,424739,Mobile,2025-01-11 06:49:59,0,Purchase,Urban,EUR,107343,5,0,6
TXN_209581,CUST_289,Yes,3537,446193,Mobile,2025-04-28 04:34:19,0,Deposit,Rural,EUR,133403,4,0,19
TXN_209582,CUST_1483,Yes,2670,448614,POS,2025-06-05 01:31:28,0,Transfer,Rural,INR,51221,4,0,16
TXN_209583,CUST_454,Yes,2999,488549,POS,2025-06-03 12:56:55,1,Deposit,Rural,USD,29011,1,1,1
TXN_209584,CUST_1313,Yes,2115,195039,POS,2025-07-06 20:45:34,0,Purchase,Suburban,INR,73282,4,0,15
TXN_209585,CUST_1333,Yes,213,401374,ATM,2025-05-14 11:22:02,0,Deposit,Urban,EUR,97503,3,0,6
TXN_209586,CUST_209,No,500,86319,ATM,2025-04-25 14:11:30,0,Transfer,Suburban,INR,149874,0,1,10
TXN_209587,CUST_1023,Yes,2928,143028,Mobile,2025-03-18 01:12:11,0,Purchase,Rural,EUR,56068,1,0,5
TXN_209588,CUST_223,Yes,3543,22192,ATM,2025-05-25 07:04:44,0,Withdrawal,Urban,INR,134804,3,0,8
TXN_209589,CUST_164,Yes,2265,5454,Mobile,2025-03-15 03:11:08,0,Deposit,Urban,INR,102562,5,1,1
TXN_209590,CUST_1196,Yes,3447,99513,POS,2025-08-05 22:42:41,0,Transfer,Rural,EUR,104801,3,0,13
TXN_209591,CUST_726,Yes,2903,324218,Mobile,2025-08-21 19:42:33,0,Purchase,Suburban,EUR,52007,3,0,16
TXN_209592,CUST_1456,Yes,3891,46197,POS,2025-07-27 14:56:49,0,Deposit,Rural,USD,124777,5,0,17
TXN_209593,CUST_1546,Yes,1392,271573,Online,2025-04-03 20:12:53,0,Purchase,Rural,USD,130499,2,0,7
TXN_209594,CUST_1990,Yes,3125,182456,ATM,2025-09-04 19:52:41,0,Deposit,Urban,USD,100628,1,1,15
TXN_209595,CUST_1591,Yes,2338,108825,POS,2025-01-10 23:51:34,0,Withdrawal,Urban,USD,11183,1,0,14
TXN_209596,CUST_482,Yes,2901,25705,Online,2025-07-06 18:38:01,0,Purchase,Suburban,USD,24164,1,0,17
TXN_209597,CUST_1133,Yes,3019,149056,POS,2025-08-01 21:41:44,0,Purchase,Rural,INR,102864,0,0,7
TXN_209598,CUST_1846,Yes,215,336751,POS,2025-04-04 05:14:00,0,Transfer,Urban,INR,164744,3,0,14
TXN_209599,CUST_116,Yes,2038,113720,ATM,2025-01-22 17:53:46,0,Purchase,Rural,INR,64840,1,0,8
TXN_209600,CUST_1607,No,1263,289712,POS,2025-09-15 08:29:15,0,Transfer,Urban,INR,87736,4,1,13
TXN_209601,CUST_630,Yes,1445,478700,Online,2025-07-16 22:49:20,0,Purchase,Urban,EUR,11517,2,0,1
TXN_209602,CUST_185,No,965,476243,ATM,2025-06-26 19:37:20,0,Deposit,Urban,EUR,37113,5,0,4
TXN_209603,CUST_607,Yes,2684,376759,Online,2025-01-02 22:05:38,0,Deposit,Urban,EUR,30848,5,0,11
TXN_209604,CUST_378,Yes,3640,167307,Mobile,2025-03-14 06:12:45,0,Withdrawal,Rural,INR,148020,0,0,9
TXN_209605,CUST_304,Yes,3914,16590,Mobile,2025-04-01 03:36:55,0,Withdrawal,Urban,INR,9991,5,0,19
TXN_209606,CUST_720,Yes,1906,294091,Online,2025-04-15 04:33:41,0,Purchase,Rural,INR,121570,2,0,4
TXN_209607,CUST_1629,Yes,2523,433434,POS,2025-06-05 13:35:09,0,Purchase,Urban,EUR,59259,3,0,1
TXN_209608,CUST_1884,No,3576,13700,Mobile,2025-07-04 16:22:06,0,Purchase,Rural,INR,176125,5,0,19
TXN_209609,CUST_702,Yes,290,340510,Online,2025-01-22 03:50:40,0,Deposit,Suburban,EUR,132540,5,0,19
TXN_209610,CUST_890,No,306,224271,POS,2025-06-21 23:27:58,0,Withdrawal,Rural,USD,868,4,0,19
TXN_209611,CUST_1878,Yes,2473,280075,ATM,2025-02-06 19:36:19,0,Purchase,Suburban,USD,35510,3,0,11
TXN_209612,CUST_1504,Yes,3310,54870,POS,2025-07-22 22:35:30,0,Transfer,Urban,INR,185726,1,1,6
TXN_209613,CUST_814,Yes,1635,210333,Mobile,2025-08-07 20:02:32,1,Deposit,Urban,INR,36351,2,0,7
TXN_209614,CUST_343,Yes,1487,116304,POS,2025-03-19 19:37:06,1,Withdrawal,Urban,EUR,123261,5,0,1
TXN_209615,CUST_111,Yes,913,365070,POS,2025-06-01 11:58:33,0,Withdrawal,Rural,USD,157068,4,0,15
TXN_209616,CUST_1584,No,3078,380550,POS,2025-02-03 16:28:31,0,Withdrawal,Urban,USD,127652,2,0,4
TXN_209617,CUST_385,Yes,1141,460950,Online,2025-04-30 21:17:48,0,Withdrawal,Rural,EUR,162508,0,0,13
TXN_209618,CUST_1855,Yes,2853,172965,Mobile,2025-02-05 13:34:15,0,Deposit,Suburban,INR,79358,4,0,12
TXN_209619,CUST_898,No,3869,20331,Online,2025-05-24 07:14:55,0,Deposit,Rural,INR,67505,0,0,1
TXN_209620,CUST_813,No,2425,262399,Mobile,2025-03-17 07:21:56,0,Withdrawal,Suburban,EUR,37993,5,0,8
TXN_209621,CUST_909,Yes,3784,453452,ATM,2025-03-05 13:56:19,0,Purchase,Urban,EUR,167962,4,0,11
TXN_209622,CUST_206,Yes,3978,194752,ATM,2025-03-13 00:34:40,0,Deposit,Rural,EUR,10792,1,0,10
TXN_209623,CUST_1563,Yes,1490,361298,Mobile,2025-03-19 07:03:28,0,Withdrawal,Urban,EUR,92877,2,0,2
TXN_209624,CUST_812,Yes,2519,258170,POS,2025-02-27 11:40:54,0,Transfer,Suburban,EUR,159937,2,1,17
TXN_209625,CUST_1470,Yes,2104,92809,POS,2025-09-12 19:01:21,0,Deposit,Suburban,EUR,148779,3,0,13
TXN_209626,CUST_968,Yes,368,48741,Online,2025-04-30 05:40:07,0,Withdrawal,Urban,EUR,102235,4,0,9
TXN_209627,CUST_283,No,1765,287513,Online,2025-09-05 02:36:16,1,Withdrawal,Urban,USD,23412,4,0,16
TXN_209628,CUST_1073,Yes,2124,196477,ATM,2025-06-21 06:56:15,0,Transfer,Suburban,USD,81271,0,0,17
TXN_209629,CUST_740,Yes,1090,307770,ATM,2025-06-21 23:14:36,0,Purchase,Suburban,USD,188144,4,0,10
TXN_209630,CUST_417,Yes,2320,473740,Mobile,2025-08-23 19:50:21,0,Purchase,Rural,USD,107793,2,0,17
TXN_209631,CUST_1843,Yes,921,33916,POS,2025-06-05 05:44:08,0,Withdrawal,Rural,INR,99583,4,0,10
TXN_209632,CUST_716,Yes,139,459403,Mobile,2025-05-16 17:30:03,0,Deposit,Urban,EUR,114155,3,0,14
TXN_209633,CUST_370,No,3032,175180,POS,2025-01-28 20:15:04,0,Purchase,Suburban,EUR,150848,3,0,15
TXN_209634,CUST_402,No,1435,257245,Mobile,2025-09-16 21:58:04,0,Deposit,Rural,EUR,97959,2,0,9
TXN_209635,CUST_647,Yes,2223,41776,ATM,2025-01-14 10:16:45,0,Withdrawal,Suburban,INR,137106,2,0,2
TXN_209636,CUST_206,Yes,563,198028,POS,2025-07-27 11:03:01,0,Transfer,Suburban,EUR,167242,2,1,14
TXN_209637,CUST_1604,Yes,904,260147,Online,2025-07-08 00:21:59,0,Withdrawal,Suburban,USD,193719,4,0,7
TXN_209638,CUST_988,Yes,2572,5778,Online,2025-03-02 03:22:18,0,Deposit,Urban,INR,112195,4,0,4
TXN_209639,CUST_874,Yes,3600,9311,POS,2025-04-19 11:48:51,0,Purchase,Urban,EUR,168058,1,0,13
TXN_209640,CUST_1436,Yes,1977,379539,POS,2025-02-03 12:36:53,1,Withdrawal,Rural,EUR,197129,5,0,4
TXN_209641,CUST_620,No,3825,405169,POS,2025-03-15 10:19:19,0,Purchase,Suburban,INR,34768,5,0,4
TXN_209642,CUST_1695,Yes,2653,116721,ATM,2025-02-01 21:57:29,0,Withdrawal,Urban,EUR,107838,0,0,9
TXN_209643,CUST_917,Yes,3845,306074,Mobile,2025-05-27 02:30:31,0,Transfer,Suburban,EUR,26836,4,0,11
TXN_209644,CUST_1196,Yes,943,141763,POS,2025-05-25 22:38:06,0,Purchase,Rural,INR,4141,1,0,1
TXN_209645,CUST_796,No,981,138824,Online,2025-04-19 11:08:30,0,Purchase,Rural,USD,87632,1,0,13
TXN_209646,CUST_1283,No,558,248028,Online,2025-03-12 23:19:45,0,Purchase,Suburban,USD,33459,3,0,9
TXN_209647,CUST_468,Yes,3051,940,ATM,2025-02-04 20:14:18,0,Transfer,Rural,USD,144878,4,0,18
TXN_209648,CUST_1867,Yes,1784,144126,Online,2025-06-16 03:17:11,0,Withdrawal,Rural,USD,177754,1,0,7
TXN_209649,CUST_1002,Yes,2785,134060,POS,2025-02-20 16:36:54,0,Deposit,Rural,USD,74623,3,0,14
TXN_209650,CUST_261,Yes,3718,309720,Mobile,2025-02-20 02:22:10,0,Purchase,Suburban,EUR,187898,0,1,17
TXN_209651,CUST_960,No,813,347181,ATM,2025-09-15 12:18:41,0,Purchase,Urban,USD,21998,3,0,18
TXN_209652,CUST_1654,Yes,3618,75957,Online,2025-01-09 20:22:30,1,Transfer,Rural,USD,70698,0,0,1
TXN_209653,CUST_1343,Yes,1735,424484,Mobile,2025-05-19 05:34:37,0,Deposit,Suburban,USD,27697,5,0,9
TXN_209654,CUST_1452,Yes,294,73499,ATM,2025-01-18 19:01:07,0,Deposit,Rural,EUR,152291,5,0,10
TXN_209655,CUST_778,Yes,2008,96684,ATM,2025-04-26 14:21:37,0,Withdrawal,Rural,USD,109275,2,0,16
TXN_209656,CUST_1557,Yes,2739,370473,Mobile,2025-01-20 16:48:00,0,Purchase,Urban,INR,25532,2,0,11
TXN_209657,CUST_1282,Yes,3315,274746,Online,2025-01-23 01:59:50,0,Deposit,Urban,EUR,60124,3,0,4
TXN_209658,CUST_1142,Yes,904,332601,POS,2025-05-30 09:42:07,0,Withdrawal,Rural,EUR,78677,2,0,19
TXN_209659,CUST_1699,Yes,87,358438,Mobile,2025-05-02 06:44:32,0,Transfer,Rural,EUR,42464,4,0,8
TXN_209660,CUST_703,Yes,410,340359,Online,2025-04-25 02:55:12,0,Purchase,Urban,USD,161600,3,0,3
TXN_209661,CUST_1751,No,69,174743,ATM,2025-03-22 12:28:29,1,Withdrawal,Urban,EUR,111530,1,0,4
TXN_209662,CUST_1329,Yes,586,36897,Online,2025-04-25 09:42:29,1,Withdrawal,Rural,USD,55146,4,0,8
TXN_209663,CUST_1367,Yes,2970,137407,Online,2025-08-11 20:28:48,1,Deposit,Suburban,INR,81687,3,0,12
TXN_209664,CUST_936,No,452,152255,Mobile,2025-05-13 16:26:40,0,Withdrawal,Urban,INR,140108,5,0,5
TXN_209665,CUST_1071,Yes,1190,305848,Mobile,2025-06-10 15:59:50,0,Transfer,Suburban,INR,117899,0,0,3
TXN_209666,CUST_686,No,807,411594,Online,2025-07-17 09:44:43,0,Purchase,Rural,EUR,57247,2,0,5
TXN_209667,CUST_1008,Yes,436,329858,POS,2025-02-18 22:02:11,0,Withdrawal,Suburban,USD,46212,2,1,4
TXN_209668,CUST_772,Yes,2899,63474,Online,2025-05-08 13:36:09,0,Transfer,Urban,EUR,137845,2,0,11
TXN_209669,CUST_1614,Yes,1672,485390,Mobile,2025-06-29 18:28:59,0,Withdrawal,Urban,EUR,72320,3,0,16
TXN_209670,CUST_1859,Yes,2933,60388,ATM,2025-04-19 00:14:05,0,Transfer,Rural,USD,125842,4,0,18
TXN_209671,CUST_1775,Yes,655,322308,Mobile,2025-03-29 03:21:31,0,Transfer,Urban,USD,91728,0,0,6
TXN_209672,CUST_1191,Yes,1251,307605,Online,2025-08-06 18:55:55,0,Purchase,Urban,EUR,74853,2,0,16
TXN_209673,CUST_1124,Yes,661,435896,ATM,2025-03-14 08:44:25,0,Transfer,Rural,EUR,92591,4,0,1
TXN_209674,CUST_967,Yes,854,312773,POS,2025-08-08 08:35:49,0,Transfer,Rural,INR,86414,1,0,19
TXN_209675,CUST_1901,Yes,109,476259,POS,2025-06-25 05:19:25,0,Purchase,Suburban,USD,182402,5,0,16
TXN_209676,CUST_1539,Yes,342,319404,ATM,2025-04-17 08:33:34,0,Withdrawal,Urban,EUR,107218,1,0,10
TXN_209677,CUST_205,Yes,1184,158944,ATM,2025-07-13 05:35:10,0,Purchase,Urban,INR,148699,0,0,14
TXN_209678,CUST_691,Yes,1068,46571,Mobile,2025-03-27 01:47:48,0,Deposit,Rural,INR,12039,2,0,18
TXN_209679,CUST_332,Yes,2022,113986,Mobile,2025-03-25 12:42:51,0,Deposit,Urban,EUR,178333,1,1,13
TXN_209680,CUST_935,No,1848,480654,Mobile,2025-02-24 00:29:30,0,Purchase,Urban,USD,46719,5,0,13
TXN_209681,CUST_1628,No,3905,178612,POS,2025-04-02 09:19:04,0,Deposit,Urban,INR,146264,4,0,15
TXN_209682,CUST_383,Yes,1963,412411,ATM,2025-02-04 08:31:40,0,Transfer,Urban,INR,13834,4,0,4
TXN_209683,CUST_717,Yes,2117,49487,ATM,2025-02-06 05:00:03,0,Purchase,Urban,EUR,160187,1,0,18
TXN_209684,CUST_688,Yes,3363,497061,POS,2025-09-03 13:22:02,0,Transfer,Urban,INR,8403,2,0,15
TXN_209685,CUST_1835,Yes,772,250653,Online,2025-05-15 13:00:03,0,Purchase,Urban,EUR,160099,5,0,6
TXN_209686,CUST_1792,No,3068,105149,Online,2025-07-16 14:09:12,0,Deposit,Suburban,INR,147201,0,0,10
TXN_209687,CUST_1033,Yes,569,204575,Mobile,2025-07-20 15:27:23,0,Purchase,Suburban,USD,58508,2,0,15
TXN_209688,CUST_1871,Yes,589,433129,Mobile,2025-09-05 10:19:22,0,Purchase,Suburban,EUR,99818,3,0,1
TXN_209689,CUST_397,Yes,2444,307296,Online,2025-01-18 16:47:53,1,Purchase,Urban,EUR,158280,1,0,5
TXN_209690,CUST_1637,No,1423,253537,ATM,2025-01-11 17:37:58,0,Purchase,Suburban,EUR,142432,3,0,9
TXN_209691,CUST_333,Yes,1470,165605,Mobile,2025-06-22 16:30:27,0,Withdrawal,Urban,INR,149010,1,0,14
TXN_209692,CUST_1003,Yes,1221,41887,POS,2025-02-27 14:31:15,0,Purchase,Rural,USD,67800,0,0,11
TXN_209693,CUST_1397,Yes,318,167426,ATM,2025-05-25 17:47:10,0,Withdrawal,Suburban,USD,129763,2,0,6
TXN_209694,CUST_1927,No,104,135114,ATM,2025-01-22 01:45:38,0,Deposit,Urban,EUR,21342,5,1,16
TXN_209695,CUST_921,Yes,754,486329,Mobile,2025-08-01 14:38:32,0,Deposit,Suburban,INR,191785,2,1,9
